answer,question_id,motivation_src,motivation,motivation_src_link,country_code,country_name,party_id,party_name_full,party_name_short,party_image,question,question_shared_id
100.0,993,EU Wahlprogramm 2019,"An einer europaweiten Reichensteuer (hoher Spitzensteuersatz) kommt die EU nicht vorbei, wenn sie die augenblicklichen Sozialstandards beibehalten will, denn die Bevölkerung in ganz Europa befindet sich in einem Überalterungsprozess.",https://www.tierschutzpartei.de/europawahlprogramm-2019/,DE,Germany,471,Party Human Environment Animal Protection,Animal Protection Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0471/1920px-tierschutzpartei-logo.svg-1554931683.png,Social programmes should be maintained even at the cost of higher taxes,0
100.0,993,Bundestagswahlprogramm 2017 & Parteiwiki 2013,"(a) Für uns PIRATEN steht der Mensch mit seiner Würde und seinen Grundrechten im Mittelpunkt der Sozialpolitik. Daher setzen wir uns für das Bedingungslose Grundeinkommen ein. Denn die fortschreitende Digitalisierung macht die althergebrachte Forderung nach Vollbeschäftigung zunehmend obsolet und stellt damit die gesamte Gesellschaft vor neuen Herausforderungen. Die bisherige Politik, die diesen mit einseitigen, nur der Wirtschaft, dem Kapital und der Gewinnoptimierung dienenden Gesetzen, wie der Agenda 2010 begegnet, ist weder tragfähig noch zukunftsfähig. (b) Die Piratenpartei fordert die Anhebung des ermäßigten Umsatzsteuersatzes von aktuell 7% auf 19% mit dem Ziel, einen einheitlichen Regelsteuersatz zu schaffen und die sogenannte Mehrwertsteuer zu vereinfachen. Durch die Ausschüttung der Steuermehreinnahmen als Sockeleinkommen ist die Anhebung des Mehrwertsteuersatzes sozial, da das Sockeleinkommen die Kostenerhöhung durch den höheren Umsatzsteuersatz für Familien und einkommensschwache Menschen nicht nur ausgleicht, sondern sogar zu einem kleinen Teil übersteigt.",(a) https://wiki.piratenpartei.de/Bundestagswahl_2017/Wahlprogramm  (b) https://wiki.piratenpartei.de/Steuerpolitik#Bedingungsloses_Grundeinkommen_und_Schritte_dorthin,DE,Germany,481,Pirate Party Germany,Piratenpartei,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0481/1600px-piratenpartei_deutschland_logo.svg-1554932782.png,Social programmes should be maintained even at the cost of higher taxes,0
100.0,993,EU Wahlprogramm 2019,"Es gilt das alte soziale Versprechen Europas einzulösen, auf das die Bürgerinnen und Bürger schon so lange warten. In den letzten Jahren haben sie häufig das Gegenteil eines sozialen Europas erlebt. Statt eines kalten und neoliberalen Europas, bei dem die Schwachen unter die Räder kommen, wollen wir ein modernes und solidarisches Europa in dem technischer und gesellschaftlicher Fortschritt Hand in Hand gehen, wo wirtschaftliche Dynamik und ökologische Vernunft zusammengehören, wo Bildungs- und Berufschancen für die Jüngeren nicht gegen eine auskömmliche Rente für die Älteren ausgespielt werden, wo es einen Wettbewerb um die besten Innovationen für die Realwirtschaft gibt, nicht einen Wettbewerb um die schädlichsten Steuervermeidungsmodelle, die riskantesten Finanzkonstruktionen oder schlechtesten Arbeitsbedingungen. Es ist ein Irrglaube, dass durch reines Sparen und den Rückzug des Staates breite Teile der Bevölkerung oder gar alle profitieren. Wir können gemeinsam dafür sorgen, dass alle Unternehmen endlich einen anständigen Beitrag für die Finanzierung des Gemeinwohls leisten. Sie sollen Steuern zahlen, wie es sich gehört. Wenn das kleine Café an der Ecke ein Vielfaches mehr an Steuern zahlt als eine große Starbucks-Filiale, dann stimmt etwas nicht im System. Gleichzeitig fehlen den Mitgliedstaaten zu oft die Mittel für bessere Schulen oder im Kampf gegen die Jugendarbeitslosigkeit, für funktionierende Sozialsysteme oder eine moderne, den Bedürfnissen der Menschen ordentliche öffentliche Infrastruktur. Zukunft kostet Geld. Unsere Zukunft soll durch die Allgemeinheit finanziert werden. Deshalb darf sich niemand durch Tricksereien, Schlupflöcher oder Straftaten seiner Verantwortung entziehen. Wer Milliardenerträge erwirtschaftet, muss endlich auch angemessen besteuert werden und seinen Teil für die Gesellschaft leisten. Das gilt für alle, auch für die digitalen Großkonzerne.",https://www.spd.de/europa-ist-die-antwort/parteikonvent/#c45515,DE,Germany,483,Social Democratic Party of Germany,SPD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0483/spd-1554929030.png,Social programmes should be maintained even at the cost of higher taxes,0
75.0,993,EU Wahlprogramm 2019,"Die EU braucht gemeinsame soziale Mindeststandards, wenn sie mehr als eine neoliberal ausgerichtete Freihandelszone sein will. Sozialpolitik und Familienpolitik bleiben aber im Verantwortungsbereich der Mitgliedsländer. (...) In jedem Mitgliedsland sind die Bürgerinnen und Bürger gemäß ihrer wirtschaftlichen Leistungsfähigkeit zur Finanzierung von Sozialleistungen und öffentlichen Aufgaben heranzuziehen. Einer weiteren Öffnung der Schere zwischen Arm und Reich und zwischen Eltern und Nicht-Eltern ist entgegenzutreten.",https://www.oedp.de/programm/europawahlprogramm-2019/mindeststandards-in-der-sozial-und-familienpolitik/,DE,Germany,485,Ecological Democratic Party,ÖDP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0485/400px-%C3%B6dp-logo.svg-1554930657.png,Social programmes should be maintained even at the cost of higher taxes,0
,993,,,,DE,Germany,488,"Party for Labour, Rule of Law, Animal Protection, Promotion of Elites and Grassroots Democratic Initiative",Die PARTEI,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0488/die_partei_logo.svg-1554931499.png,Social programmes should be maintained even at the cost of higher taxes,0
75.0,994,Bundestagswahlprogramm 2017,"Wir wollen, dass die Höhe der Grundsicherung wie auch beim Mindestlohn regelmäßig von einer unabhängigen Kommission angepasst wird. Sie muss die Teilhabe am Leben der Gemeinschaft ermöglichen und insbesondere Kindern ärmerer Familien volle Entfaltungsmöglichkeiten in ihrer Entwicklung bieten. Das Schonvermögen eines Antragstellers von Hartz IV soll zur Vermeidung von Altersarmut erweitert werden. Dazu soll der Bemessungsbetrag auf 2.000 Euro pro Lebensjahr ohne Obergrenze angehoben werden.",https://www.freiewaehler.eu/fileadmin/user_upload/Bundesvereinigung/BTW_2017/2017-04-07_Wahlprogramm_Die_anstaendige_Alternative_final.pdf,DE,Germany,298,Free Voters,Freie Wähler,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0298/440px-freie_waehler_logo.svg-1554932190.png,The state should provide stronger financial support to unemployed workers,1
100.0,994,EU Wahlprogramm 2019," In Italien, Spanien und Griechenland finden vor allem viele Jugendliche keinen Job. Das Leben einer ganzen Generation wird von Arbeits- und Perspektivlosigkeit geprägt. Der harte Sparkurs als Konsequenz aus der Finanz- und Eurokrise hat die Lebensbedingungen vieler Menschen massiv verschlechtert, die Krise in vielen Ländern verlängert und vertieft und das Vertrauen in die EU unterminiert. Wir haben diese einseitige Sparpolitik, vorangetrieben von Merkel und den europäischen Konservativen, immer abgelehnt. Nun ist es Zeit für einen grundlegenden Kurswechsel. Wir setzen uns des Weiteren für eine europäische Basis-Arbeitslosenversicherung ein, die durch die nationalen Sicherungssysteme ergänzt werden soll. (...)Eine europäische Arbeitslosenversicherung würde die ausgleichende und stabilisierende Wirkung des Haushalts für den Euro noch verstärken. Wir wollen daher als zweiten Schritt eine Rückversiche-rung der nationalen Arbeitslosenversicherungen einführen. Wir set-zen uns des Weiteren für eine europäische Basis-Arbeitslosenversi-cherung ein, die durch die nationalen Sicherungssysteme ergänzt werden soll. Wir sind uns aber bewusst, dass die Einführung einer solchen europäischen Arbeitslosenversicherung eher ein mittelfristiges Projekt ist.",https://www.gruene.de/fileadmin/user_upload/Dokumente/B90GRUENE_Europawahlprogramm_2019.pdf,DE,Germany,302,Alliance 90/The Greens,Grüne,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0302/1920px-b%C3%BCndnis_90_-_die_gr%C3%BCnen_logo.svg-1554932217.png,The state should provide stronger financial support to unemployed workers,1
25.0,994,EU Wahlprogramm 2019,"Europa ist ein reicher Kontinent, auf dem jeder Mensch in Würde leben kann. Die Sozialsysteme der EU-Mitgliedsstaaten sichern für ihre Bürger weitgehend die Deckung der Gründbedürfnisse von Nahrung, Kleidung und Wohnen ab. Wo das nicht der Fall ist, soll die EU Hilfen bereitsstellen, um die Unterschiede zwischen den Sozialsystemem zu verringern. Über die Grundbedürfnisse hinaus ist die Eigenverantwortung der Bürger gefordert, als integraler Bestandteil eines würdevollen Lebens. ",https://buendnis-c.de/wp-content/uploads/2019/02/Europawahl-2019_Vollprogramm_Buendnis-C.pdf,DE,Germany,307,Alliance C – Christians for Germany,Bündnis C,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0307/1920px-logo_der_partei_b%C3%BCndnis_c_-_christen_f%C3%BCr_deutschland.svg-1554931743.png,The state should provide stronger financial support to unemployed workers,1
0.0,994,Parteiprogramm 2013,"Durch die sogenannte Arbeitsmarktreform sind keine vollwertigen Arbeitsplätze entstanden. Stattdessen wurde lediglich der Druck auf Arbeitsuchende erhöht, Arbeit im Niedriglohnsektor anzunehmen. Immer mehr vollwertige Arbeitsplätze werden durch geringfügige Beschäftigungsverhältnisse ersetzt, wodurch der Niedriglohnsektor eine Ausweitung erfährt. Die NPD spricht sich für eine Arbeitsmarktreform aus, die eine beitragsgerechte Arbeitslosenhilfe anstelle eines Sozial-Almosens oder eines beschäftigungslosen Grundeinkommens garantiert.",https://npd.de/Parteiprogramm_NPD.pdf,DE,Germany,323,National Democratic Party of Germany,NPD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0323/1200px-npd-logo-2013.svg-1554932252.png,The state should provide stronger financial support to unemployed workers,1
100.0,994,Parteiprogramm 2011,"Wir setzen auf die finanzielle Förderung der Selbstorganisation aus öffentlichen Mitteln, insbesondere der Erwerbslosen. Sozialstaatliche Leistungen müssen auf individuellen Rechtsansprüchen beruhen, um patriarchale Abhängigkeiten und behördliche Willkür zu verhindern.",https://www.die-linke.de/fileadmin/download/grundsatzdokumente/programm_formate/programm_der_partei_die_linke_erfurt2011.pdf,DE,Germany,330,The Left,Die Linke,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0330/die_linke_logo.svg-1554932841.png,The state should provide stronger financial support to unemployed workers,1
0.0,994,Bundestagswahlprogramm 2017,"Jeder Arbeitslose ist einer zu viel. Wir setzen uns ein ehrgeiziges Ziel: Wir wollen bis spätestens 2025 Vollbeschäftigung für ganz Deutschland (...). CDU und CSU wollen eine Chance auf Arbeit für jeden Menschen in Deutschland. Denn Arbeit dient der Selbstverwirklichung des Einzelnen und schafft Lebensqualität. Wir finden uns mit der hohen Zahl von Langzeitarbeitslosen nicht ab. Wir werden ihre Qualifizierung, Vermittlung und Re-Integration in den Arbeitsmarkt deutlich verbessern.",https://www.cdu.de/system/tdf/media/dokumente/170703regierungsprogramm2017.pdf?file=1,DE,Germany,355,Christian Democratic Union of Germany / Christian Social Union in Bavaria,CDU/CSU,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0355/die-union-cdu-csu-logo-zur-parteiseite-1554931940.png,The state should provide stronger financial support to unemployed workers,1
25.0,994,EU Wahlprogramm 2019,Es braucht eine angebotsorientierte Wirtschaftspolitik der Mitgliedstaaten im EU-Binnenmarkt.,https://www.fdp.de/sites/default/files/uploads/2019/02/26/2019-01-27-bpt-europas-chancen-nutzen-das-programm-der-freien-demokraten-zur-europawahl-2019.pdf,DE,Germany,357,Free Democratic Party,FDP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0357/logo_der_freien_demokraten-1554932121.jpg,The state should provide stronger financial support to unemployed workers,1
25.0,994,Bundesparteiprogramm 2007,"Wirtschaft und Staat sind deshalb aufzufordern, Allen eine angemessene Arbeit, Aus- und Weiterbildung anzubieten. Das Bereitstellen von Geldern für diesbezügliche nicht marktwirtschaftlich erreichbare Angebote ist besser als die dauerhafte Finanzierung von Arbeitslosigkeit.",https://www.wählefamilie.de/index_htm_files/FAMILIE_Bundesparteiprogramm.pdf,DE,Germany,361,Family Party of Germany,Familie,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0361/familienpartei_logo2007.svg-1554932030.png,The state should provide stronger financial support to unemployed workers,1
50.0,994,Bundestagswahlprogramm 2017,"Seit der Sozialrechtsreform 2005 (Hartz-Reform) wird bei der Festlegung der Höhe des Anspruchs auf Arbeitslosengeld II und – von geringfügiger Stufung abgesehen – der Bezugsdauer von Arbeitslosengeld I nicht berücksichtigt, ob und gegebenenfalls wie lange der Betroffene zuvor sozialversicherungspflichtig erwerbstätig war. Nach in der Regel zwölf Monaten erhalten ehemals langjährig Erwerbstätige Arbeitslosengeld II in gleicher Höhe und für die gleiche Zeitdauer Leistungen wie Arbeitslose, die noch nie zuvor Beiträge an die Arbeitslosenversicherung gezahlt haben. Dies stellt eine Geringschätzung der langjährigen Beitragszahler dar. Die AfD setzt sich für eine Bezugsdauer von Arbeitslosengeld I in Abhängigkeit von der Dauer der Vorbeschäftigung ein. Der Selbstbehalt bei der Berechnung von Arbeitslosengeld II ist sanktionsfrei zu erhöhen. Dies ist ein Gebot der Gerechtigkeit, um unterschiedliche Erwerbsbiografien bei Arbeitslosigkeit auch differenziert zu behandeln.",https://www.afd.de/wp-content/uploads/sites/111/2017/08/AfD_Wahlprogramm_2017_A5-hoch.pdf,DE,Germany,369,Alternative for Germany,AfD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0369/800px-alternative-fuer-deutschland-logo-2013.svg-1554845934.png,The state should provide stronger financial support to unemployed workers,1
25.0,994,Grundsatzprogramm 2017,"Häufig liegt bei Langzeitarbeitslosen das Hauptproblem darin, dass die Betroffenen mit Erwerbsarbeit netto nicht oder nur unwesentlich mehr verdienen würden als Hartz IV-Empfänger Transfergeld von der Kommune erhalten. Dies gilt insbesondere dann, wenn sie mehrere Kinder haben.  Das Problem ist nicht etwa eine Arbeitsunwilligkeit der Betroffenen, sondern ein System, das falsche Anreize setzt, indem es leistungsfeindliches Verhalten prämiert. Deshalb müssen die Anreize, durch eigene Arbeit seinen Lebensunterhalt zu bestreiten, verbessert werden.",https://lkr.de/grundsatzprogramm/,DE,Germany,422,Liberal Conservative Reformers,LKR,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0422/lkr_logo_simple_143-2-1554845606.png,The state should provide stronger financial support to unemployed workers,1
75.0,994,EU Wahlprogramm 2019 & Bundestagswahlprogramm 2017,"(a) Zudem sollte eine gemeinschaftliche Arbeitslosenversicherung zur Absicherung der Menschen in der EU beschlossen werden. Ausschließlich durch eine solidarische Gemeinschaft kann der Wohlstand und die Zufriedenheit der EU-Bürger hergestellt werden. (b) Wir fordern eine Reform der Hartz-IV-Gesetze, insbesondere durch eine deutliche Erhöhung der Regelsätze.",(a) https://www.tierschutzpartei.de/europawahlprogramm-2019/   (b) https://www.tierschutzpartei.de/bundestagswahl-2017/wahlprogramm/,DE,Germany,471,Party Human Environment Animal Protection,Animal Protection Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0471/1920px-tierschutzpartei-logo.svg-1554931683.png,The state should provide stronger financial support to unemployed workers,1
100.0,994,Landtagswahl Nordrhein-Westfalen 2017 & Bundestagswahlprogramm 2017,"(a) Der Einzelne hat ein Anrecht auf ein minimales Auskommen. Dies drückt sich zurzeit (sehr ungenügend) durch die garantierten staatlichen Transferleistungen aus, falls der Einzelne kein oder ein nicht ausreichendes Einkommen im Monat zur Verfügung hat. Je nach Situation des Einzelnen ist das Arbeitslosengeld II, Sozialhilfe und Wohngeld. Transferleistungsfreiheit erreicht der Einzelne erst dann, wenn er genug eigenen Lohn erwirtschaftet, um die eigene Existenz zu sichern; das heißt, wenn er genug Geld im Monat zur Verfügung hat, um Lebensmittel, Wohnung, Transportkosten, Kommunikationskosten, Kosten der gesellschaftlichen Teilhabe, etc. zahlen zu können. (b) Wahlprogramm BTW 2017: Ein Grundeinkommen ist nachhaltig zu finanzieren Wir PIRATEN starten mit vorsichtigen Annahmen und einem geringen Grundeinkommen. Sollte die Entwicklung dann günstiger verlaufen als die Annahmen, ist die Erhöhung des Grundeinkommens schnell beschlossen. Es darf jedoch nicht zur Schlechterstellung von einkommensschwachen Menschen kommen. ",(a) https://www.piratenpartei-nrw.de/landtagswahl-2017/wahlprogramm-ltwnrw17/arbeit-gesundheit-soziales/  (b) https://wiki.piratenpartei.de/Bundestagswahl_2017/Wahlprogramm#Ein_Grundeinkommen_ist_nachhaltig_zu_finanzieren ,DE,Germany,481,Pirate Party Germany,Piratenpartei,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0009/candidates/0000/0000/0481/1600px-piratenpartei_deutschland_logo.svg-1554932782.png,The state should provide stronger financial support to unemployed workers,1
