answer,question_id,motivation_src,motivation,motivation_src_link,country_code,country_name,party_id,party_name_full,party_name_short,party_image,question,question_shared_id
75.0,1191,Partij website,De Partij van de Arbeid vindt dat iedereen die even niet zelfstandig voor een eigen inkomen kan zorgen moet kunnen vertrouwen op een goed sociaal vangnet. Een bijstandsuitkering biedt daarom iedereen een inkomen op het niveau van het sociaal minimum. Het UWV en de gemeenten moeten vriendelijker omgaan met mensen in de bijstand. Ook vinden we het belangrijk dat UWV en gemeenten maatwerk bieden op basis van iemands persoonlijke situatie.,https://www.pvda.nl/standpunten/werk-sociale-zekerheid/bijstand/,NL,The Netherlands,451,Labour Party,PvdA,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0451/logo-pvda-vierkant-1554903374.jpg,Social programmes should be maintained even at the cost of higher taxes,0
75.0,1191,Partij website,Bij GroenLinks dragen de sterkste schouders de zwaarste lasten. De hoogste inkomens gaan meer belasting betalen. Ook mensen met een groot vermogen gaan meer belasting betalen.,https://groenlinks.nl/standpunten/belastingen,NL,The Netherlands,454,Green Left,GL,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0454/logo-groenlinks-1554905911.png,Social programmes should be maintained even at the cost of higher taxes,0
25.0,1192,TK Verkiezingsprogramma 2017,Met een hogere werkloosheidsuitkering in de beginfase kan de looptijd van de uitkering worden verkort van 24 naar 18 maanden. (p.35),https://www.vvd.nl/content/uploads/2016/11/2_vvd_verkiezingsprogramma_pages.pdf,NL,The Netherlands,247,People's Party for Freedom and Democracy,VVD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0247/vvd-1554887240.png,The state should provide stronger financial support to unemployed workers,1
25.0,1192,Partij website,"De uitkering moet een vangnet zijn – geen hangmat. Sommige uitkeringen zijn nu te royaal en de uitvoering daarvan dient te worden aangescherpt.  Werken moet onder alle omstandigheden lonen. Het verschil tussen bruto- en nettoloon moet worden verkleind door lagere belastingen en premies. Dit creëert banen, omdat Nederlandse werknemers dan beter kunnen concurreren met het buitenland.",https://forumvoordemocratie.nl/standpunten/sociale-voorzieningen,NL,The Netherlands,300,Forum for Democracy,FvD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0300/fvd-1554887186.png,The state should provide stronger financial support to unemployed workers,1
25.0,1192,TK Verkiezingsprogramma 2017,In een eerlijke economie doet iedereen naar vermogen mee en kan iedereen via werk voor zichzelf en zijn of haar gezin zorgen.,https://www.cda.nl/standpunten/verkiezingsprogramma/,NL,The Netherlands,337,Christian Democratic Appeal,CDA,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0337/cda-1554887205.jpg,The state should provide stronger financial support to unemployed workers,1
100.0,1192,Partij website,"Bij werkloosheid hebben mensen recht op een werkloosheidsuitkering. De SP is tegenstander van de verslechteringen in de duur en hoogte van de WW. Aan artiesten met flexibele contracten en tijdelijke producties moeten lagere eisen worden gesteld voor een WW-uitkering, zodat ook zij nog aanspraak daarop kunnen maken.",https://www.sp.nl/standpunt/ww-en-ontslag,NL,The Netherlands,342,Socialist Party,SP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0342/sp%20logo%20alleen%20tomaat-1554909280.png,The state should provide stronger financial support to unemployed workers,1
25.0,1192,Zelfplaatsing partij,De PVV wil huidige middelen voor aanpak van werkloosheid behouden.,,NL,The Netherlands,367,Freedom Party,PVV,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0367/pvv%20vierkant-1554907273.png,The state should provide stronger financial support to unemployed workers,1
75.0,1192,Partij website,"De Partij voor de Dieren pleit ervoor dat de ontslagvergoeding wordt gekoppeld aan de reëel geleden schade door de werknemer en diens positie op de arbeidsmarkt. Bij- en herscholing moet worden aangemoedigd en gefaciliteerd door de overheid, ook door het aanbieden van stageplaatsen. Mensen die langdurig werkloos zijn kunnen financieel gestimuleerd worden om maatschappelijke taken te vervullen.",https://www.partijvoordedieren.nl/standpunten/flexibiliseren-arbeidsmarkt,NL,The Netherlands,368,Animal Party,PvdD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0368/pvdd_logo-1554907218.jpg,The state should provide stronger financial support to unemployed workers,1
25.0,1192,Centraal Planbureau,Op het gebied van werkloosheidsuitkeringen verlagen de ChristenUnie (in de eerste twee maanden) en de SGP (in het tweede jaar) de WW-uitkering.,https://www.cpb.nl/webpub/keuzes-in-kaart-2018-2021/2_De_hoofdlijnen_van_de_verkiezingsprogramma_s/,NL,The Netherlands,413,Christian Union - Reformed Party,CU-SGP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0413/cu-sgp-vierkant-1554906089.png,The state should provide stronger financial support to unemployed workers,1
75.0,1192,Partij website,"Voor mensen die een grote kans hebben op langdurige werkloosheid, loont het om hen direct vanaf het begin van hun werkloosheid intensiever te begeleiden bij de zoektocht naar een nieuwe baan. Dit geldt vooral voor ouderen. Er is nu tijdelijk extra budget bij het UWV om deze groep persoonlijk te begeleiden, in plaats van alleen online contact. D66 wil hier structureel 100 miljoen euro in investeren. Dit geld verdient zichzelf terug: uit onderzoek blijkt dat dat de kosten van deze gesprekken meer dan worden terugverdiend doordat er minder uitkeringen zijn. [...] Daarnaast wil D66 100 miljoen euro vrijmaken voor het aanbieden van opleidingen aan mensen die zonder omscholing geen andere baan kunnen vinden.",https://d66.nl/minder-kafka-meer-kansen-naar-ww-werkt/,NL,The Netherlands,435,Democrats '66,D66,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0435/d66%20vierkant-1554887224.jpg,The state should provide stronger financial support to unemployed workers,1
100.0,1192,Partij website,"Bij langdurig werklozen kunnen belastingvoordelen en proefperiodes zulke instrumenten zijn. Daarom is DENK voor maatregelen zoals het lage inkomensvoordeel en de proefplaatsingen, zodat het voor werkgevers aantrekkelijker wordt om deze mensen (op termijn) aan te nemen. Ook beleid voor specifieke groepen, zoals de mobiliteitsbonus voor het aannemen 56-plussers met een uitkering, is een goed instrument om te bevorderen dat werkgevers ouderen aannemen en ouderen hun kennis laten overdragen aan jongeren in het bedrijf. Daarnaast moeten werkzoekenden beter worden ondersteund door het UWV, zodat ze eerder een baan vinden. Daarom maakt DENK geld vrij voor het instellen van jobcoaches.",https://www.bewegingdenk.nl/faq/,NL,The Netherlands,441,DENK,DENK,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0441/denk-1554887158.png,The state should provide stronger financial support to unemployed workers,1
75.0,1192,TK Verkiezingsprogramma 2017,"""""""Er komt een stimuleringspakket om oudere werknemers aan het werk te krijgen en te houden, waarbij het opleiden van nieuwe werknemers door oudere en ervaren werknemers (tandembanen) aandacht krijgt.",https://50pluspartij.nl/images/PDFs/50PLUS_verkiezingsprogramma_2017-2021_DEFINITIEF.pdf,NL,The Netherlands,448,50PLUS,50+,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0448/50%20plus-1554900055.png,The state should provide stronger financial support to unemployed workers,1
75.0,1192,Partij website,De PvdA vindt dat in Europa meer geld moet worden uitgetrokken om de jeugdwerkloosheid te bestrijden.,hhttps://www.pvda.nl/standpunten/werk-sociale-zekerheid/jeugdwerkloosheid/,NL,The Netherlands,451,Labour Party,PvdA,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0451/logo-pvda-vierkant-1554903374.jpg,The state should provide stronger financial support to unemployed workers,1
75.0,1192,Partij website,"GroenLinks legt mensen in de bijstand minder regels op, en laat ze gemakkelijker bijverdienen. Een sociale bijstand zorgt voor meer zelfredzaamheid en leidt uiteindelijk beter naar werk. Bovendien verhogen we de bijstandsuitkering, waardoor mensen beter rond kunnen komen zolang ze zonder werk zitten.",https://groenlinks.nl/standpunten/bijstand,NL,The Netherlands,454,Green Left,GL,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0454/logo-groenlinks-1554905911.png,The state should provide stronger financial support to unemployed workers,1
100.0,1193,EP Verkiezingsprogramma 2019,We maken scherpe afspraken en dwingen deze af. We maken het Europees noodfonds strenger en effectiever. (p.5) Europa moet landen aanpakken die zich niet aan afspraken houden. De VVD spreekt landen hierop aan. Streng en consequent. (p.8),https://www.vvd.nl/content/uploads/2016/11/VerkiezingsprogrammaEP2019final.pdf,NL,The Netherlands,247,People's Party for Freedom and Democracy,VVD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0247/vvd-1554887240.png,The European Union should rigorously punish Member States that violate the EU deficit rules,2
,1193,Partij website,FvD vindt de EU onhervormbaar en wil een referendum over het Nederlands lidmaatschap van de organisatie.,https://forumvoordemocratie.nl/standpunten/europese-unie,NL,The Netherlands,300,Forum for Democracy,FvD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0300/fvd-1554887186.png,The European Union should rigorously punish Member States that violate the EU deficit rules,2
100.0,1193,EP Verkiezingsprogramma 2019,"Voor een sterke euro moeten de landen in de Eurozone hun financiën op orde hebben en zich houden aan de afspraken zoals gemaakt in het Stabiliteits- en Groeipact. Dat is in het belang van de portemonnee van alle Europese burgers. Doet een land dat niet, dan krijgt het land een ultimatum en moet het binnen vijf jaar orde op zaken stellen. Wanneer een land daadwerkelijk een risico vormt voor de economische stabiliteit in de hele eurozone, moet het –ondanks de mogelijke nadelen van fragmentatie van de eurozone– in een uiterste geval mogelijk zijn een land (tijdelijk) uit de eurozone te zetten.",https://www.cda.nl/verkiezingsprogramma/,NL,The Netherlands,337,Christian Democratic Appeal,CDA,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0337/cda-1554887205.jpg,The European Union should rigorously punish Member States that violate the EU deficit rules,2
0.0,1193,EP Verkiezingsprogramma 2019,Landen gaan wat ons betreft over hun eigen begroting. Via de Euro dwingt de Europese Unie landen tot bezuinigingen. De invoering van de euro was mede daarom een historische vergissing. We stoppen met het tegen elke prijs vasthouden aan de euro. Daarom is onderzoek naar alternatieven nodig. Er moet een plan komen voor een gecontroleerde ontvlechting van de euro. Want met een volgende crisis zal het uiteenvallen van de muntunie onvermijdelijk worden.,https://www.sp.nl/sites/default/files/breek_de_macht_van_brussel_0.pdf,NL,The Netherlands,342,Socialist Party,SP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0342/sp%20logo%20alleen%20tomaat-1554909280.png,The European Union should rigorously punish Member States that violate the EU deficit rules,2
25.0,1193,Parlementaire handelingen,"""Ik vind inderdaad dat de Commissie de begroting niet terug had hoeven sturen, want in onze ogen moet de Europese Commissie zich helemaal niet bemoeien met de begroting van Italië.""",https://zoek.officielebekendmakingen.nl/kst-21501-07-1558.html,NL,The Netherlands,367,Freedom Party,PVV,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0367/pvv%20vierkant-1554907273.png,The European Union should rigorously punish Member States that violate the EU deficit rules,2
50.0,1193,EP Verkiezingsprogramma 2019,Het begrotingsrecht van de nationale parlementen mag niet worden aangetast. Constructies als het Europees Stabiliteitsmechanisme (ESM) wijzen we af: we willen niet dat een lidstaat als Nederland garant staat voor tientallen miljarden zonder zeggenschap te hebben over de besteding van deze gelden. Eurolanden moeten de mogelijkheid hebben om de muntunie te verlaten als lidmaatschap hen belet democratisch beleid te voeren.,https://www.partijvoordedieren.nl/uploads/algemeen/PvdD-19.067-Verk.-progr.-EP-2019.pdf,NL,The Netherlands,368,Animal Party,PvdD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0368/pvdd_logo-1554907218.jpg,The European Union should rigorously punish Member States that violate the EU deficit rules,2
75.0,1193,EP Verkiezingsprogramma 2019,"Strikte naleving van de afspraken binnen het Stabiliteits- en Groeipact is nodig om de gemeenschappelijke munt overeind te houden en de EMU goed te laten functioneren. Wel moeten de regels intelligent worden toegepast, bijvoorbeeld door te kijken of uitgaven worden gedaan in het kader van investeringen en hervormingen. In zeer uitzonderlijke omstandigheden, zoals een zware economische crisis, moet flexibiliteit mogelijk zijn. Dit moet worden geaccordeerd door de Europese Raad.",https://www.eurofractie.nl/nl/verkiezingsprogramma-2019,NL,The Netherlands,413,Christian Union - Reformed Party,CU-SGP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0413/cu-sgp-vierkant-1554906089.png,The European Union should rigorously punish Member States that violate the EU deficit rules,2
50.0,1193,EP Verkiezingsprogramma 2019,"Wij willen dat de begrotingsafspraken eenvoudiger worden, met een focus op de houdbaarheid van de overheidsschuld en van eventuele groei van overheidsuitgaven. Daarbij willen wij dat landen in een hoogconjunctuur aan strengere eisen moeten voldoen dan in een laagconjunctuur. De reden daarvoor is dat D66 anticyclisch begrotingsbeleid voorstaat: de teugels iets laten vieren als de economie dat kan gebruiken, maar aantrekken als de economie ook zonder extra overheidsimpulsen al goed draait.",https://verkiezingsprogramma.d66.nl/content/uploads/sites/45/2018/12/D66_Europa_VKP_In_Europa_maken_we_de_toekomst_online.pdf,NL,The Netherlands,435,Democrats '66,D66,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0435/d66%20vierkant-1554887224.jpg,The European Union should rigorously punish Member States that violate the EU deficit rules,2
,1193,,,,NL,The Netherlands,441,DENK,DENK,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0441/denk-1554887158.png,The European Union should rigorously punish Member States that violate the EU deficit rules,2
100.0,1193,EP Verkiezingsprogramma 2019,"De Europese Unie moet strenger optreden tegen verboden staatssteun die overheden verstrekken aan bedrijven of andere privaatrechtelijke organisaties. 50PLUS vindt dat landen die zich schuldig maken aan dit soort praktijken in de toekomst niet op Europese steun hoeven te rekenen als ze in de problemen komen. Wie niet in staat of bereid is om de zaken in eigen huis op orde te brengen, hoeft niet voor hulp aan het Europese loket aan te kloppen.",https://50pluspartij.nl/actueel/3209-verkiezingsprogramma-50plus-europees-parlement-2019,NL,The Netherlands,448,50PLUS,50+,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0448/50%20plus-1554900055.png,The European Union should rigorously punish Member States that violate the EU deficit rules,2
25.0,1193,EP Verkiezingsprogramma 2019,"Lidstaten moeten kunnen investeren in slechte tijden om te voorkomen dat de werkloosheid nodeloos oploopt. Dat vraagt om nationale en Europese buffers. Daarom moet niet het  begrotingstekort maar de schuld leidend zijn. Een land met een lage schuld hoeft dan niet meer te  bezuinigen als het tekort een keer boven de 3 procent uitkomt. Daarom moet er ook een Europees  Stabilisatiefonds zijn, dat dient als een verzekering voor een land tegen slechte tijden en dat als  voorwaarde een gezond financieel en economisch beleid heeft. Dit alles voorkomt onnodig bezuinigen  op het pijnlijke moment van een neergang.",https://www.pvda.nl/wp-content/uploads/2019/02/EU-verkiezingsprogramma-DEF.pdf,NL,The Netherlands,451,Labour Party,PvdA,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0451/logo-pvda-vierkant-1554903374.jpg,The European Union should rigorously punish Member States that violate the EU deficit rules,2
50.0,1193,EP Verkiezingsprogramma 2019,De begrotingsregels van het Stabiliteits- en Groeipact moeten hervormd worden zodat de regels disciplinerend werken in goede tijden en meer ruimte bieden voor stabilisatie en anticyclisch beleid in slechte tijden. Daarnaast moet er meer rekening worden gehouden met de structurele houdbaarheid van de overheidsfinanciën op de lange termijn en de manier waarop economische groei  bevorderd zou kunnen worden.,https://groenlinks.nl/sites/groenlinks.nl/files/Europees_verkiezingsprogramma_2019%20%281%29.pdf,NL,The Netherlands,454,Green Left,GL,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0454/logo-groenlinks-1554905911.png,The European Union should rigorously punish Member States that violate the EU deficit rules,2
25.0,1194,Parlementaire stukken,"Vanuit steeds meer lidstaten klinkt de roep om migranten over Europa te herverdelen. Italië vindt dat het onevenredig bijdraagt, terwijl noordelijke EU-lidstaten per hoofd van de bevolking meer vluchtelingen opnemen dan zuidelijke. Ook in absolute aantallen nemen landen als Zweden en Duitsland meer vluchtelingen op dan Italië. Maar met halfslachtige “oplossingen” als herverdeling die nu op tafel liggen, pakken we het probleem niet aan. Nog los van de vraag of we het als Nederland wenselijk vinden of niet, roept herverdeling in ieder geval geen halt toe aan de steeds toenemende migratiestromen.",https://storage.googleapis.com/caramel-binder-207612.appspot.com/uploaded/malikazmani.vvd.nl/files/55912c4d1295a/migratienota-vvd.pdf,NL,The Netherlands,247,People's Party for Freedom and Democracy,VVD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0247/vvd-1554887240.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1194,Partij website,,,NL,The Netherlands,300,Forum for Democracy,FvD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0300/fvd-1554887186.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
100.0,1194,EP Verkiezingsprogramma 2019,"Als de instroom van asielzoekers hoog is moeten Europese landen onderling solidair zijn. Tijdens de migratiecrisis in 2015 zijn asielzoekers in beperkte mate onder de lidstaten herverdeeld. Wij willen in toekomstige noodsituaties naar een verplichte gelijkmatige herverdeling van asielzoekers die ook een reële kans hebben op het verkrijgen van asiel. Wanneer lidstaten geen vluchtelingen op willen nemen, moet dit consequenties hebben. Aan deze landen worden dan geen Europese fondsen meer verstrekt. Wie de plichten van Europa niet aanvaardt, mag wat ons betreft dan ook niet profiteren van de voordelen.",https://www.cda.nl/standpunten/verkiezingsprogramma/,NL,The Netherlands,337,Christian Democratic Appeal,CDA,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0337/cda-1554887205.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
100.0,1194,EP Verkiezingsprogramma 2019,Vluchtelingen die in de EU asiel hebben gekregen worden eerlijk over de lidstaten verdeeld. Hierbij neemt Nederland een evenredig deel voor zijn rekening. De EU zal een financiële ‘wortel en stok’ hanteren om te bevorderen dat andere lidstaten hetzelfde doen.,https://www.sp.nl/sites/default/files/breek_de_macht_van_brussel_0.pdf,NL,The Netherlands,342,Socialist Party,SP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0342/sp%20logo%20alleen%20tomaat-1554909280.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
0.0,1194,EP Verkiezingsprogramma 2019,We zeggen het Schengen-verdrag op en voeren weer nationale grenscontroles in. We bepalen zelf wel wie ons land binnenkomt. ,https://www.pvv.nl/images/M_images/PVV2019.pdf,NL,The Netherlands,367,Freedom Party,PVV,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0367/pvv%20vierkant-1554907273.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
25.0,1194,Partij website,"De Partij voor de Dieren is voor een collectief beleid ten aanzien van de buitengrenzen van de EU, maar Nederland moet zijn eigen asielbeleid kunnen vaststellen op grond van de verantwoordelijkheden die we zelf hebben en die we niet aan Brussel willen overlaten.",https://www.partijvoordedieren.nl/standpunten/europees-asielbeleid.,NL,The Netherlands,368,Animal Party,PvdD,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0368/pvdd_logo-1554907218.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
75.0,1194,EP Verkiezingsprogramma 2019,"ChristenUnie en SGP bepleiten een vast verdelingsmechanisme dat tijdens crisissituaties kan worden geactiveerd, waarbij onder strikte voorwaarden bepaalde groepen vluchtelingen kunnen worden overgenomen van lidstaten die overbelast zijn. Lidstaten die hier niet aan mee willen doen, dienen een financiële bijdrage te leveren.",https://www.eurofractie.nl/nl/verkiezingsprogramma-2019,NL,The Netherlands,413,Christian Union - Reformed Party,CU-SGP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0028/candidates/0000/0000/0413/cu-sgp-vierkant-1554906089.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
