answer,question_id,motivation_src,motivation,motivation_src_link,country_code,country_name,party_id,party_name_full,party_name_short,party_image,question,question_shared_id
,1370,"Interviews, press releases and social media communication (party leader and leading candidates)","This can be done by overcoming any and all barriers to integration – by teaching English to all, by better redistributing migrant numbers and by empowering local leaders to promote integration",https://docs.wixstatic.com/ugd/0bdefb_96c4e45b94ea45febcba0162256b03bf.pdf,UK,United Kingdom,455,Change UK – The Independent Group,Change UK ,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0455/changeuk-1554906800.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
75.0,1370,,"Refugees are not migrants. Unlike the Tories, we will uphold the proud British tradition of honouring the spirit of international law and our moral obligations by taking our fair share of refugees.",https://labour.org.uk/wp-content/uploads/2017/10/labour-manifesto-2017.pdf,UK,United Kingdom,456,Labour Party,Labour ,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0456/labour-1554907159.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,Party election platfom,The Green Party opposes any common asylum policy for the European Community which results in more restrictions on asylum seeking or in reduced rights for refugees.,https://www.greenparty.org.uk/assets/images/national-site/political-programme-web-v1.2.pdf,UK,United Kingdom,457,The Green Party,Green Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0457/green-1554907620.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
25.0,1370,Current/latest national election manifesto,"Offer safe and legal routes to the UK for refugees to prevent them from making dangerous journeys, which too often result in the loss of life",https://www.libdems.org.uk/rights,UK,United Kingdom,462,Liberal Democrats,Liberal Democrats,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0462/libdem-1554914546.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,,,,UK,United Kingdom,463, Plaid Cymru – Party of Wales,Plaid Cymru,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0463/plaid-1554915078.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,,,,UK,United Kingdom,464,Scottish Green Party,Scottish Greens,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0464/scotishgreens-1554915471.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,,,,UK,United Kingdom,465,The Social Democratic and Labour Party,SDLP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0465/sdlp-1554915790.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
75.0,1370,Current/latest national election manifesto,The SNP Scottish Government has repeatedly called on the UK Government to play a part in a co-ordinated European response and has agreed to take a fair and proportionate share of refugees in Scotland. ,https://www.snp.org/policies/pb-what-is-the-snp-s-response-to-the-refugee-crisis/,UK,United Kingdom,468,Scottish National Party,SNP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0468/snp-1554916985.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,,,,UK,United Kingdom,495,United Kingdom Independence Party,UKIP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0495/ukip-1554964890.png,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,,,,UK,United Kingdom,496,DUP,Democratic Unionist Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0496/dup-1554964831.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,,,,UK,United Kingdom,497,Conservative Party,Conservatives,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0497/tories-1554964813.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,,,,UK,United Kingdom,498,UUP,Ulster Unionist Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0498/uup-1554964856.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
,1370,,,,UK,United Kingdom,516,Brexit Party,Brexit Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0516/brexit-1555068107.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
75.0,1370,Other programmatic and official party documentation,""" Ireland should commit to taking one refugee per every 1,000 of our population This would see Ireland take approximately 4,500-5,000 refugees this year.  It is important to note that Sinn Féin would not put an upper limit on it. We must not only do our fair share, but more than our fair share given our own emigrant history"" ",http://www.sinnfein.ie/contents/45246,UK,United Kingdom,528,SF,Sinn Fein,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0528/f_ucyvhk_400x400-1556545147.jpg,Asylum-seekers should be distributed proportionally among European Union Member States,3
25.0,1371,"Interviews, press releases and social media communication (party leader and leading candidates)","his must include standing by our global commitment to the UN's ""responsibility to protect"" and supporting the development of the weaker states to the east and to the south. ",https://docs.wixstatic.com/ugd/0bdefb_96c4e45b94ea45febcba0162256b03bf.pdf,UK,United Kingdom,455,Change UK – The Independent Group,Change UK ,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0455/changeuk-1554906800.png,Immigration into the United Kingdom should be made more restrictive,4
75.0,1371,Current/latest national election manifesto, Labour will develop and implement fair immigration rules. We will not discriminate between people of different races or creeds. :e will end indefinite detentions,https://labour.org.uk/wp-content/uploads/2017/10/labour-manifesto-2017.pdf,UK,United Kingdom,456,Labour Party,Labour ,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0456/labour-1554907159.jpg,Immigration into the United Kingdom should be made more restrictive,4
0.0,1371,Party election platfom,"We value the skills migrants bring to boost our economy and public services, we value the diversity they bring to enrich our society, we value the lives they make here – and we value the ability of UK citizens to in turn migrate to other countries",https://www.greenparty.org.uk/assets/images/national-site/political-programme-web-v1.2.pdf,UK,United Kingdom,457,The Green Party,Green Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0457/green-1554907620.png,Immigration into the United Kingdom should be made more restrictive,4
75.0,1371,,,,UK,United Kingdom,462,Liberal Democrats,Liberal Democrats,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0462/libdem-1554914546.png,Immigration into the United Kingdom should be made more restrictive,4
25.0,1371,Other programmatic and official party documentation,"""We will seek the devolution of migration policy, as in Canada and Australia, so that Wales can set its own migration quota according to its own needs, with greater flexibility, for example, in processing entrepreneur visas. """,https://d3n8a8pro7vhmx.cloudfront.net/plaid2016/pages/328/attachments/original/1459864681/2016_Plaid_Cymru_Manifesto.pdf?1459864681,UK,United Kingdom,463, Plaid Cymru – Party of Wales,Plaid Cymru,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0463/plaid-1554915078.png,Immigration into the United Kingdom should be made more restrictive,4
0.0,1371,Current/latest national election manifesto, We will continue to campaign for the UK Government to accept more refugees and asylum seekers.,https://greens.scot/sites/default/files/Manifestos/Scottish%20Greens%20Manifesto_Online.pdf,UK,United Kingdom,464,Scottish Green Party,Scottish Greens,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0464/scotishgreens-1554915471.png,Immigration into the United Kingdom should be made more restrictive,4
0.0,1371,Current/latest national election manifesto,Immigration has enriched the North…The SDLP opposes racism and xenophobia (p. 9),https://www.sdlp.ie/issues/manifesto-2017/,UK,United Kingdom,465,The Social Democratic and Labour Party,SDLP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0465/sdlp-1554915790.jpg,Immigration into the United Kingdom should be made more restrictive,4
0.0,1371,Current/latest national election manifesto,The SNP will continue to seek devolution of immigration powers so that Scotland can have an immigration policy that works for our economy and society. And we will stand firm against the demonisation of migrants.,https://www.snp.org/policies/pb-what-is-the-snp-s-policy-on-immigration/,UK,United Kingdom,468,Scottish National Party,SNP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0468/snp-1554916985.png,Immigration into the United Kingdom should be made more restrictive,4
100.0,1371,Party election platform,"In short, UKIP stands for: no more money to be paid to the EU, no more EU laws imposed upon us, no more jurisdiction over us by the European Court and no more open-border EU immigration.",https://www.ukip.org/ukip-manifesto-item.php?cat_id=26,UK,United Kingdom,495,United Kingdom Independence Party,UKIP,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0495/ukip-1554964890.png,Immigration into the United Kingdom should be made more restrictive,4
25.0,1371,Current/latest national election manifesto,"The DUP sees no value in the attempts by some to keep re-running the referendum. Instead, we want to get on with the work to make it a success; to write our own laws; to deliver on the vision of a Global UK with new free trade deals; to control immigration; to deliver policies for farming and fishing shaped to our needs; to lift the burden of unnecessary regulation. ",http://www.mydup.com/images/uploads/publications/DUP_Manifesto_2017_v2_SINGLES.pdf,UK,United Kingdom,496,DUP,Democratic Unionist Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0496/dup-1554964831.jpg,Immigration into the United Kingdom should be made more restrictive,4
100.0,1371,Other programmatic and official party documentation,"The right Brexit for Britain means a complete end to freedom of movement, taking back control of our borders.",https://www.conservatives.com/brexitplan,UK,United Kingdom,497,Conservative Party,Conservatives,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0497/tories-1554964813.jpg,Immigration into the United Kingdom should be made more restrictive,4
50.0,1371,,,,UK,United Kingdom,498,UUP,Ulster Unionist Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0498/uup-1554964856.jpg,Immigration into the United Kingdom should be made more restrictive,4
100.0,1371,,,,UK,United Kingdom,516,Brexit Party,Brexit Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0516/brexit-1555068107.jpg,Immigration into the United Kingdom should be made more restrictive,4
0.0,1371,Current/latest national election manifesto,"We will end Direct Provision and replace it with a not-for-profit model that has integration and human rights best practice at its core. We will regularise undocumented migrants and introduce comprehensive legislation dealing with all aspects of immigration and residence in the State ... We will amend the International Protection Bill 2015 to address deficiencies in relation to children’s rights, family reunification, and access to work and education ... Europe is facing its biggest refugee crisis since World War Two and we will ensure that Ireland plays a leading role in tackling this humanitarian crisis. (pp. 28-9).",https://www.sinnfein.ie/files/2016/GE2016ElectionManifesto.pdf,UK,United Kingdom,528,SF,Sinn Fein,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0528/f_ucyvhk_400x400-1556545147.jpg,Immigration into the United Kingdom should be made more restrictive,4
75.0,1372,"Interviews, press releases and social media communication (party leader and leading candidates)","The best way to do this isn’t to leave newcomers and their communities to sink or swim, but to offer migrants more support to integrate into our society.",https://docs.wixstatic.com/ugd/0bdefb_96c4e45b94ea45febcba0162256b03bf.pdf,UK,United Kingdom,455,Change UK – The Independent Group,Change UK ,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0455/changeuk-1554906800.png,Immigrants from outside Europe should be required to accept our culture and values,5
,1372,,,,UK,United Kingdom,456,Labour Party,Labour ,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0456/labour-1554907159.jpg,Immigrants from outside Europe should be required to accept our culture and values,5
0.0,1372,,,,UK,United Kingdom,457,The Green Party,Green Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0457/green-1554907620.png,Immigrants from outside Europe should be required to accept our culture and values,5
75.0,1372,,,,UK,United Kingdom,462,Liberal Democrats,Liberal Democrats,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0036/candidates/0000/0000/0462/libdem-1554914546.png,Immigrants from outside Europe should be required to accept our culture and values,5
