answer,question_id,motivation_src,motivation,motivation_src_link,country_code,country_name,party_id,party_name_full,party_name_short,party_image,question,question_shared_id
25.0,1178,PL 2017 Electoral Manifesto,Responsible spending and prudent deficit management,http://www.independent.com.mt/articles/2017-05-19/local-news/PL-Manifesto-Gas-pipeline-to-Sicily-transparency-register-16-year-olds-to-be-given-right-to-vote-6736174459,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,Government spending should be reduced in order to lower taxes,9
25.0,1178,PN 2017 Electoral Manifesto,Reining in government spending,https://www.maltatoday.com.mt/news/election-2017/77546/live_nationalist_party_general_council#.XK9AWigzaUk,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,Government spending should be reduced in order to lower taxes,9
25.0,1178,PD policy statement,,http://pd.org.mt/views-policies/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,Government spending should be reduced in order to lower taxes,9
0.0,1179,Newspaper article,Malta to control its own taxes,https://www.um.edu.mt/__data/assets/pdf_file/0006/142458/Malta_Today.pdf,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,The EU should acquire its own tax raising powers,10
50.0,1179,PN Website,Official PN Statement,http://www.pn.org.mt/stqarrijiet,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,The EU should acquire its own tax raising powers,10
25.0,1179,Press Statement,Malta political parties wary of loss of tax power as domestic affair,https://lovinmalta.com/news/news-international/the-european-parliament-has-voted-in-favour-of-a-single-corporate-tax-base-heres-what-that-means-for-malta,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,The EU should acquire its own tax raising powers,10
50.0,1180,Finance Malta statement,Taxation regime in Malta,https://www.financemalta.org/sections/tax/,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,Bank and stock market gains should be taxed more heavily,11
25.0,1180,Finance Malta statement,Taxation regime in Malta,https://www.financemalta.org/sections/tax/,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,Bank and stock market gains should be taxed more heavily,11
25.0,1180,PD policy statement,PD against adding tax burden,http://pd.org.mt/views-policies/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,Bank and stock market gains should be taxed more heavily,11
25.0,1181,PL 2017 Electoral Manifesto,Investments in roads infrastructure to placate frustrated drivers,http://www.independent.com.mt/articles/2017-05-19/local-news/PL-Manifesto-Gas-pipeline-to-Sicily-transparency-register-16-year-olds-to-be-given-right-to-vote-6736174459,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,The promotion of public transport should be fostered through green taxes (e.g. road taxing),12
50.0,1181,PN 2017 Electoral Manifesto,Green Plans are supported by PN,https://www.maltatoday.com.mt/news/election-2017/77546/live_nationalist_party_general_council#.XK9AWigzaUk,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,The promotion of public transport should be fostered through green taxes (e.g. road taxing),12
75.0,1181,ALDE policy platform,PD is aligned with ALDE group,https://alde.eu/en/news/1271-plans-to-reduce-greenhouse-gas-emissions-from-cars-and-vans-approved/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,The promotion of public transport should be fostered through green taxes (e.g. road taxing),12
75.0,1182,News article,Government is committed to support investment in renewable energy,https://www.newsbook.com.mt/artikli/2019/02/12/malta-third-from-last-in-consumption-of-energy-from-renewable-sources/?lang=en,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,Renewable sources of energy (e.g. solar or wind energy) should be supported even if this means higher energy costs,13
50.0,1182,PN 2017 Electoral Manifesto,PN pioneer in solar energy in Malta,https://www.maltatoday.com.mt/news/election-2017/77546/live_nationalist_party_general_council#.XK9AWigzaUk,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,Renewable sources of energy (e.g. solar or wind energy) should be supported even if this means higher energy costs,13
75.0,1182,PD policy statement,,http://pd.org.mt/latest-news/pd-calls-for-a-working-process-update-on-maltas-renewable-energy-sources-policy/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,Renewable sources of energy (e.g. solar or wind energy) should be supported even if this means higher energy costs,13
75.0,1183,Newspaper article,Issues of security highlighted by Prime Minister,https://www.islesoftheleft.org/safe-city-malta-is-privacy-the-real-crux-of-the-matter/,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,Restrictions of personal privacy on the Internet should be accepted for public security reasons,14
50.0,1183,PN Website,Official PN statement,http://www.pn.org.mt/stqarrijiet,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,Restrictions of personal privacy on the Internet should be accepted for public security reasons,14
25.0,1183,PD policy statement,,http://pd.org.mt/views-policies/social-wellbeing/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,Restrictions of personal privacy on the Internet should be accepted for public security reasons,14
50.0,1184,Newspaper article, criminal punishment “was not society’s vendetta against the guilty person,https://www.timesofmalta.com/articles/view/20190218/local/jailed-two-years-for-drug-trafficking.702327,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,Criminals should be punished more severely,15
50.0,1184,PN 2017 Electoral manifesto, criminal punishment must be measured,https://www.maltatoday.com.mt/news/election-2017/77546/live_nationalist_party_general_council#.XK9AWigzaUk,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,Criminals should be punished more severely,15
75.0,1184,PD policy statement,,http://pd.org.mt/latest-news/victims-of-violence-let-down-by-the-system/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,Criminals should be punished more severely,15
50.0,1185,Socialists & Democrats Policy Platform,PL is member of S & D group in EP,https://www.socialistsanddemocrats.eu/,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,The European Union should strengthen its security and defence policy,16
50.0,1185,EPP Policy Platform,PN is member of EPP group,https://www.epp.eu/papers/security-and-defence-2/,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,The European Union should strengthen its security and defence policy,16
75.0,1185,PD position on EU,,http://pd.org.mt/european-union/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,The European Union should strengthen its security and defence policy,16
50.0,1186,Socialists & Democrats Policy Platform,PL is member of S & D group in EP,https://www.socialistsanddemocrats.eu/,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,On foreign policy issues the European Union should speak with one voice,17
50.0,1186,EPP Policy Platform,PN is member of the EPP group,https://www.epp.eu/papers/security-and-defence-2/,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,On foreign policy issues the European Union should speak with one voice,17
75.0,1186,PD position on EU,,http://pd.org.mt/european-union/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,On foreign policy issues the European Union should speak with one voice,17
75.0,1187,Newspaper article,"reconstructing the EU, with some creative thinking",https://www.maltatoday.com.mt/news/europe/74736/five_ways_joseph_muscat_eu_can_be_reconstructed#.XKzATygzaUk,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,European integration is a good thing,18
100.0,1187,Newspaper article,"PN led Malta to join the EU, at a time when PL was against membership",https://www.maltatoday.com.mt/news/election-2017/77546/live_nationalist_party_general_council#.XK9AWigzaUk,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,European integration is a good thing,18
75.0,1187,PD position on EU,,http://pd.org.mt/european-union/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,European integration is a good thing,18
25.0,1188,Keynote speech by Prime Minister,Euro is a project to be defended,https://www.eu2017.mt/en/Press-Releases/Documents/pr170448_EN.pdf,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,The single European currency (Euro) is a bad thing,19
0.0,1188,News article,Valletta and PN Government welcomes the euro,http://www.cityofvalletta.org/news_detail.aspx?id=60283,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,The single European currency (Euro) is a bad thing,19
25.0,1188,PD position on EU,,http://pd.org.mt/european-union/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,The single European currency (Euro) is a bad thing,19
50.0,1189,Newspaper report,All 6 Maltese MEPs vote against repealing veto on tax legislation,http://www.independent.com.mt/articles/2019-01-18/local-news/Maltese-MEPs-reject-proposal-to-end-member-states-veto-over-EU-tax-legislation-6736202239,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,Individual member states of the European Union should have less veto power,20
25.0,1189,Newspaper article,All Malta MEPs reject removing veto,http://www.independent.com.mt/articles/2019-01-18/local-news/Maltese-MEPs-reject-proposal-to-end-member-states-veto-over-EU-tax-legislation-6736202239,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,Individual member states of the European Union should have less veto power,20
75.0,1189,PD position on EU,,http://pd.org.mt/european-union/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,Individual member states of the European Union should have less veto power,20
50.0,1190,PL Statute,No known party position on this matter,http://www.partitlaburista.org/wp-content/uploads/2018/04/Statut-Kodici-Lulju-2017.pdf,MT,Malta,402,Labour Party,Labour Party (LP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0402/pl-logo-1554813713.jpg,"In European Parliament elections, European Union citizens should be allowed to cast a vote for a party or candidate from any other Member State",21
50.0,1190,PN Website,Official PN Statement,http://www.pn.org.mt/stqarrijiet,MT,Malta,403,Nationalist Party,Nationalist Party (NP),http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0403/180px-nationalist_party_of_malta_logo-1555022036.png,"In European Parliament elections, European Union citizens should be allowed to cast a vote for a party or candidate from any other Member State",21
25.0,1190,PD position on EU,,http://pd.org.mt/european-union/,MT,Malta,526,,Democratic Party,http://files2.societly.com.s3-website.eu-central-1.amazonaws.com/0000/0000/0027/candidates/0000/0000/0526/pd-logo-1556183499.jpg,"In European Parliament elections, European Union citizens should be allowed to cast a vote for a party or candidate from any other Member State",21
